ccdc_id,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
HAXHIY,3.348900,33.379200,60.664500,98.618700,676.000000,1092.000000,2028.000000,1664.000000,13.000000,23.000000,114.000000,264.000000,228.000000,1.562500,5.625000,12.512500,14.612500,406.214200,939.317400,1799.433400,2743.466400,2141.000000,5532.000000,9880.000000,12106.000000,67.000000,148.000000,278.000000,438.000000,426.000000,1206.000000,2214.000000,3070.000000,27.226700,73.527600,131.518200,192.709400,-7.260000,-9.360000,-11.800000,114.000000,260.000000,534.000000,17.000000,34.000000,100.000000,3.000000,6.240000,17.060000
HECBUO,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,606.774300,1426.923200,2487.881600,3528.544000,3112.000000,7856.000000,13686.000000,16856.000000,95.000000,216.000000,374.000000,532.000000,590.000000,1612.000000,2766.000000,3540.000000,41.247100,110.220800,188.541400,247.948400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HECCEZ,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,606.774300,1426.923200,2487.881600,3528.544000,3112.000000,7856.000000,13686.000000,16856.000000,95.000000,216.000000,374.000000,532.000000,590.000000,1612.000000,2766.000000,3540.000000,41.247100,110.220800,188.541400,247.948400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HECCID,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,606.774300,1426.923200,2487.881600,3528.544000,3112.000000,7856.000000,13686.000000,16856.000000,95.000000,216.000000,374.000000,532.000000,590.000000,1612.000000,2766.000000,3540.000000,41.247100,110.220800,188.541400,247.948400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HECCOJ,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HECCOJ01,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HIXDOK,3.348900,33.379200,57.791400,75.176400,676.000000,1092.000000,1924.000000,2288.000000,12.000000,16.000000,108.000000,216.000000,264.000000,1.562500,5.625000,11.500000,14.350000,514.069900,1243.222800,2253.687200,3149.117200,2708.000000,7116.000000,12526.000000,15824.000000,83.000000,192.000000,342.000000,484.000000,534.000000,1476.000000,2574.000000,3324.000000,36.196300,98.818400,172.533400,226.731600,-7.260000,-9.620000,-11.800000,114.000000,238.000000,328.000000,18.000000,36.000000,52.000000,3.000000,5.800000,8.520000
HIXDOK01,3.348900,33.379200,57.791400,75.176400,676.000000,1092.000000,1924.000000,2288.000000,12.000000,16.000000,108.000000,216.000000,264.000000,1.562500,5.625000,11.500000,14.350000,514.069900,1243.222800,2253.687200,3149.117200,2708.000000,7116.000000,12526.000000,15824.000000,83.000000,192.000000,342.000000,484.000000,534.000000,1476.000000,2574.000000,3324.000000,36.196300,98.818400,172.533400,226.731600,-7.260000,-9.620000,-11.800000,114.000000,238.000000,328.000000,18.000000,36.000000,52.000000,3.000000,5.800000,8.520000
HIXFOK,3.348900,33.379200,55.998000,90.310500,676.000000,1092.000000,1872.000000,1716.000000,12.000000,21.000000,108.000000,234.000000,252.000000,1.562500,5.625000,11.550000,14.212500,681.565900,1540.607400,2959.836000,4197.790200,2786.000000,7152.000000,11706.000000,14496.000000,116.000000,246.000000,474.000000,690.000000,720.000000,1932.000000,3012.000000,3948.000000,40.625200,110.349000,188.008200,255.994200,-7.260000,-8.640000,-10.920000,114.000000,240.000000,480.000000,18.000000,33.000000,84.000000,3.000000,5.760000,14.880000
HIXFUQ,3.348900,33.379200,55.998000,92.232000,676.000000,1092.000000,1872.000000,2106.000000,12.000000,21.000000,108.000000,234.000000,306.000000,1.562500,5.625000,11.550000,15.712500,730.113400,1646.942400,3159.675000,4440.931200,2900.000000,7440.000000,12222.000000,16110.000000,125.000000,264.000000,510.000000,726.000000,774.000000,2058.000000,3192.000000,4308.000000,43.225300,117.325200,199.248600,274.565400,-7.260000,-8.640000,-11.970000,114.000000,240.000000,465.000000,18.000000,33.000000,75.000000,3.000000,5.760000,13.680000
HIXFUQ01,3.348900,33.379200,55.998000,92.232000,676.000000,1092.000000,1872.000000,2106.000000,12.000000,21.000000,108.000000,234.000000,306.000000,1.562500,5.625000,11.550000,15.712500,730.113400,1646.942400,3159.675000,4440.931200,2900.000000,7440.000000,12222.000000,16110.000000,125.000000,264.000000,510.000000,726.000000,774.000000,2058.000000,3192.000000,4308.000000,43.225300,117.325200,199.248600,274.565400,-7.260000,-8.640000,-11.970000,114.000000,240.000000,465.000000,18.000000,33.000000,75.000000,3.000000,5.760000,13.680000
HMPBFE,3.348900,33.379200,61.378200,91.463400,676.000000,1092.000000,2028.000000,3068.000000,12.000000,20.000000,108.000000,216.000000,408.000000,1.562500,5.625000,11.400000,19.450000,530.606300,1239.436800,2407.276800,3246.154800,2438.000000,6452.000000,11946.000000,16960.000000,89.000000,196.000000,378.000000,484.000000,574.000000,1528.000000,2610.000000,3840.000000,33.568100,93.158800,165.390600,233.550800,-7.260000,-11.580000,-13.380000,114.000000,234.000000,402.000000,18.000000,36.000000,52.000000,3.000000,5.880000,9.440000
HOLSIN,3.348900,33.379200,55.998000,93.805800,676.000000,1092.000000,1872.000000,2132.000000,12.000000,22.000000,108.000000,240.000000,204.000000,1.562500,5.625000,11.550000,14.800000,367.016300,843.947400,1639.918800,2488.881600,2444.000000,5400.000000,9430.000000,12544.000000,61.000000,134.000000,254.000000,396.000000,388.000000,1092.000000,1990.000000,2732.000000,25.993100,67.968200,121.210600,180.917600,-7.260000,-8.640000,-11.000000,114.000000,240.000000,490.000000,18.000000,32.000000,98.000000,3.000000,5.760000,15.660000
HOLSOT,3.348900,33.379200,55.998000,91.829400,676.000000,1092.000000,1872.000000,1560.000000,12.000000,22.000000,108.000000,240.000000,240.000000,1.562500,5.625000,11.550000,14.375000,436.436700,989.195400,1903.122400,2780.344800,2136.000000,5532.000000,9510.000000,11664.000000,75.000000,162.000000,302.000000,448.000000,464.000000,1268.000000,2194.000000,2996.000000,29.097900,78.241000,135.015800,193.017600,-7.260000,-8.640000,-9.920000,114.000000,240.000000,512.000000,18.000000,32.000000,92.000000,3.000000,5.760000,16.000000
HOLSUZ,3.348900,33.379200,55.998000,93.805800,676.000000,1092.000000,1872.000000,2132.000000,12.000000,22.000000,108.000000,240.000000,204.000000,1.562500,5.625000,11.550000,14.800000,412.386300,940.847400,1784.288800,2704.041600,2592.000000,5736.000000,9734.000000,12724.000000,69.000000,150.000000,278.000000,436.000000,428.000000,1196.000000,2134.000000,2900.000000,28.912300,74.990600,130.464200,190.537600,-7.260000,-8.640000,-11.000000,114.000000,240.000000,490.000000,18.000000,32.000000,98.000000,3.000000,5.760000,15.660000
HOLTAG,3.348900,33.379200,55.998000,93.696000,676.000000,1092.000000,1872.000000,3068.000000,12.000000,22.000000,108.000000,240.000000,204.000000,1.562500,5.625000,11.550000,15.150000,366.708500,843.641400,1639.554000,2488.662000,4244.000000,5832.000000,9934.000000,14416.000000,61.000000,134.000000,254.000000,396.000000,388.000000,1092.000000,1990.000000,2732.000000,26.603500,68.399400,121.630600,181.617600,-7.260000,-8.640000,-10.940000,114.000000,240.000000,454.000000,18.000000,32.000000,98.000000,3.000000,5.760000,15.380000
HOLTEK,3.348900,33.379200,55.998000,91.829400,676.000000,1092.000000,1872.000000,1560.000000,12.000000,22.000000,108.000000,240.000000,240.000000,1.562500,5.625000,11.550000,14.375000,436.436700,989.195400,1903.122400,2780.344800,2136.000000,5532.000000,9510.000000,11664.000000,75.000000,162.000000,302.000000,448.000000,464.000000,1268.000000,2194.000000,2996.000000,29.097900,78.241000,135.015800,193.017600,-7.260000,-8.640000,-9.920000,114.000000,240.000000,512.000000,18.000000,32.000000,92.000000,3.000000,5.760000,16.000000
HOLTOU,3.348900,33.379200,55.998000,93.696000,676.000000,1092.000000,1872.000000,3068.000000,12.000000,22.000000,108.000000,240.000000,204.000000,1.562500,5.625000,11.550000,15.150000,412.078500,940.541400,1783.924000,2703.822000,4392.000000,6168.000000,10238.000000,14596.000000,69.000000,150.000000,278.000000,436.000000,428.000000,1196.000000,2134.000000,2900.000000,29.522700,75.421800,130.884200,191.237600,-7.260000,-8.640000,-10.940000,114.000000,240.000000,454.000000,18.000000,32.000000,98.000000,3.000000,5.760000,15.380000
HOLTUA,3.348900,33.379200,55.998000,93.805800,676.000000,1092.000000,1872.000000,2132.000000,12.000000,22.000000,108.000000,240.000000,204.000000,1.562500,5.625000,11.550000,14.800000,412.386300,940.847400,1784.288800,2704.041600,2592.000000,5736.000000,9734.000000,12724.000000,69.000000,150.000000,278.000000,436.000000,428.000000,1196.000000,2134.000000,2900.000000,28.912300,74.990600,130.464200,190.537600,-7.260000,-8.640000,-11.000000,114.000000,240.000000,490.000000,18.000000,32.000000,98.000000,3.000000,5.760000,15.660000
HOMXIT,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HOMXIT01,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HOMXIT02,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
HOQFID,3.348900,33.379200,61.378200,91.463400,676.000000,1092.000000,2028.000000,3068.000000,12.000000,20.000000,108.000000,216.000000,408.000000,1.562500,5.625000,11.400000,19.450000,562.971300,1309.612800,2537.020800,3630.178800,2514.000000,6624.000000,12378.000000,18256.000000,95.000000,208.000000,402.000000,556.000000,610.000000,1660.000000,2922.000000,4308.000000,35.301500,97.937600,176.663400,260.073200,-7.260000,-11.580000,-13.380000,114.000000,234.000000,402.000000,18.000000,36.000000,52.000000,3.000000,5.880000,9.440000
HPZBFE,3.348900,33.379200,61.378200,87.620400,676.000000,1092.000000,2028.000000,2288.000000,12.000000,20.000000,108.000000,216.000000,300.000000,1.562500,5.625000,11.400000,16.450000,336.416300,814.096800,1607.920800,2279.008800,1982.000000,5300.000000,9882.000000,12484.000000,53.000000,124.000000,234.000000,340.000000,358.000000,1024.000000,1890.000000,2544.000000,23.167700,65.254000,120.429000,164.834000,-7.260000,-11.580000,-11.280000,114.000000,234.000000,432.000000,18.000000,36.000000,70.000000,3.000000,5.880000,11.840000
IBIWUM,3.348900,33.379200,66.154500,64.233000,676.000000,1092.000000,1560.000000,1170.000000,15.000000,15.000000,126.000000,216.000000,162.000000,1.562500,5.625000,11.437500,9.937500,292.003500,683.585400,1339.404000,2117.538000,1642.000000,4320.000000,7212.000000,8010.000000,49.000000,108.000000,210.000000,336.000000,318.000000,912.000000,1626.000000,2136.000000,18.895300,53.018400,96.838200,133.942800,-7.260000,-8.700000,-7.650000,114.000000,330.000000,345.000000,15.000000,54.000000,63.000000,3.000000,9.600000,10.800000
IBIXAT10,3.348900,33.379200,66.154500,64.233000,676.000000,1092.000000,1560.000000,1170.000000,15.000000,15.000000,126.000000,216.000000,162.000000,1.562500,5.625000,11.437500,9.937500,292.003500,683.585400,1339.404000,2117.538000,1642.000000,4320.000000,7212.000000,8010.000000,49.000000,108.000000,210.000000,336.000000,318.000000,912.000000,1626.000000,2136.000000,18.895300,53.018400,96.838200,133.942800,-7.260000,-8.700000,-7.650000,114.000000,330.000000,345.000000,15.000000,54.000000,63.000000,3.000000,9.600000,10.800000
IBIXAT14,3.348900,33.379200,66.154500,64.233000,676.000000,1092.000000,1560.000000,1170.000000,15.000000,15.000000,126.000000,216.000000,162.000000,1.562500,5.625000,11.437500,9.937500,292.003500,683.585400,1339.404000,2117.538000,1642.000000,4320.000000,7212.000000,8010.000000,49.000000,108.000000,210.000000,336.000000,318.000000,912.000000,1626.000000,2136.000000,18.895300,53.018400,96.838200,133.942800,-7.260000,-8.700000,-7.650000,114.000000,330.000000,345.000000,15.000000,54.000000,63.000000,3.000000,9.600000,10.800000
IBIXEX,3.348900,33.379200,66.154500,64.233000,676.000000,1092.000000,1560.000000,1170.000000,15.000000,15.000000,126.000000,216.000000,162.000000,1.562500,5.625000,11.437500,9.937500,292.003500,683.585400,1339.404000,2117.538000,1642.000000,4320.000000,7212.000000,8010.000000,49.000000,108.000000,210.000000,336.000000,318.000000,912.000000,1626.000000,2136.000000,18.895300,53.018400,96.838200,133.942800,-7.260000,-8.700000,-7.650000,114.000000,330.000000,345.000000,15.000000,54.000000,63.000000,3.000000,9.600000,10.800000
IBIXIB,3.348900,33.379200,66.154500,64.233000,676.000000,1092.000000,1560.000000,1170.000000,15.000000,15.000000,126.000000,216.000000,162.000000,1.562500,5.625000,11.437500,9.937500,292.003500,683.585400,1339.404000,2117.538000,1642.000000,4320.000000,7212.000000,8010.000000,49.000000,108.000000,210.000000,336.000000,318.000000,912.000000,1626.000000,2136.000000,18.895300,53.018400,96.838200,133.942800,-7.260000,-8.700000,-7.650000,114.000000,330.000000,345.000000,15.000000,54.000000,63.000000,3.000000,9.600000,10.800000
IGEDUU,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,334.882300,808.179200,1552.478400,2185.381600,13208.000000,7784.000000,14758.000000,18464.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,29.987900,69.804000,128.671800,172.602000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
ILACON,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,325.939900,797.423200,1511.797600,2131.488000,1976.000000,5248.000000,9662.000000,11800.000000,51.000000,120.000000,222.000000,316.000000,342.000000,972.000000,1782.000000,2316.000000,22.695500,63.523200,116.225400,154.266000,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
ILAWUP,3.348900,33.379200,57.791400,75.176400,676.000000,1092.000000,1924.000000,2288.000000,12.000000,16.000000,108.000000,216.000000,264.000000,1.562500,5.625000,11.500000,14.350000,537.737100,1286.142800,2301.423200,3242.853200,2836.000000,7316.000000,12886.000000,16404.000000,85.000000,196.000000,346.000000,492.000000,542.000000,1496.000000,2610.000000,3388.000000,37.262100,101.007600,175.890600,232.870000,-7.260000,-9.620000,-11.800000,114.000000,238.000000,328.000000,18.000000,36.000000,52.000000,3.000000,5.800000,8.520000
IMAHIO,3.348900,33.379200,55.998000,100.485300,676.000000,1092.000000,1872.000000,2366.000000,12.000000,22.000000,108.000000,240.000000,318.000000,1.562500,5.625000,11.550000,16.575000,455.252400,1071.922400,2119.795800,3059.320800,2176.000000,5768.000000,10134.000000,13660.000000,76.000000,168.000000,330.000000,490.000000,498.000000,1384.000000,2354.000000,3228.000000,28.398000,79.659200,143.764200,202.618200,-7.260000,-8.640000,-14.650000,114.000000,240.000000,481.000000,18.000000,32.000000,79.000000,3.000000,5.760000,14.240000
IMAHIO01,3.348900,33.379200,55.998000,100.485300,676.000000,1092.000000,1872.000000,2366.000000,12.000000,22.000000,108.000000,240.000000,318.000000,1.562500,5.625000,11.550000,16.575000,455.252400,1071.922400,2119.795800,3059.320800,2176.000000,5768.000000,10134.000000,13660.000000,76.000000,168.000000,330.000000,490.000000,498.000000,1384.000000,2354.000000,3228.000000,28.398000,79.659200,143.764200,202.618200,-7.260000,-8.640000,-14.650000,114.000000,240.000000,481.000000,18.000000,32.000000,79.000000,3.000000,5.760000,14.240000
IQIJAT,3.348900,33.379200,68.332200,86.540700,676.000000,1092.000000,1846.000000,1586.000000,15.000000,20.000000,126.000000,246.000000,228.000000,1.562500,5.625000,12.412500,13.225000,406.704900,955.355800,1844.971800,2890.441400,2062.000000,5404.000000,9464.000000,11646.000000,67.000000,148.000000,286.000000,456.000000,434.000000,1236.000000,2202.000000,3042.000000,25.797900,71.500000,129.826200,186.481200,-7.260000,-9.890000,-10.690000,114.000000,319.000000,459.000000,15.000000,49.000000,82.000000,3.000000,8.820000,14.420000
IQIJAT02,3.348900,33.379200,68.332200,86.540700,676.000000,1092.000000,1846.000000,1586.000000,15.000000,20.000000,126.000000,246.000000,228.000000,1.562500,5.625000,12.412500,13.225000,406.704900,955.355800,1844.971800,2890.441400,2062.000000,5404.000000,9464.000000,11646.000000,67.000000,148.000000,286.000000,456.000000,434.000000,1236.000000,2202.000000,3042.000000,25.797900,71.500000,129.826200,186.481200,-7.260000,-9.890000,-10.690000,114.000000,319.000000,459.000000,15.000000,49.000000,82.000000,3.000000,8.820000,14.420000
ISULAJ,3.348900,33.379200,58.688100,90.310500,676.000000,1092.000000,1950.000000,1716.000000,12.000000,21.000000,108.000000,234.000000,252.000000,1.562500,5.625000,11.475000,14.212500,328.969900,786.576000,1564.696200,2305.257600,1838.000000,4896.000000,8880.000000,10860.000000,53.000000,120.000000,234.000000,354.000000,354.000000,1002.000000,1806.000000,2544.000000,21.145300,59.810400,110.457000,157.198200,-7.260000,-10.110000,-10.920000,114.000000,237.000000,480.000000,18.000000,33.000000,84.000000,3.000000,5.820000,14.880000
ITINOP,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,606.774300,1426.923200,2487.881600,3528.544000,3112.000000,7856.000000,13686.000000,16856.000000,95.000000,216.000000,374.000000,532.000000,590.000000,1612.000000,2766.000000,3540.000000,41.247100,110.220800,188.541400,247.948400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
ITINOP03,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,606.774300,1426.923200,2487.881600,3528.544000,3112.000000,7856.000000,13686.000000,16856.000000,95.000000,216.000000,374.000000,532.000000,590.000000,1612.000000,2766.000000,3540.000000,41.247100,110.220800,188.541400,247.948400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
IYUFOX,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,381.972100,912.605200,1723.162400,2381.211200,2180.000000,5680.000000,10338.000000,12600.000000,59.000000,136.000000,250.000000,352.000000,386.000000,1080.000000,1938.000000,2528.000000,25.494700,70.299200,126.821800,169.082400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
IYUFOX01,3.348900,33.379200,59.584800,72.102000,676.000000,1092.000000,1976.000000,1976.000000,12.000000,16.000000,108.000000,216.000000,240.000000,1.562500,5.625000,11.450000,13.400000,381.972100,912.605200,1723.162400,2381.211200,2180.000000,5680.000000,10338.000000,12600.000000,59.000000,136.000000,250.000000,352.000000,386.000000,1080.000000,1938.000000,2528.000000,25.494700,70.299200,126.821800,169.082400,-7.260000,-10.600000,-10.120000,114.000000,236.000000,340.000000,18.000000,36.000000,56.000000,3.000000,5.840000,9.280000
IZADEU,3.348900,33.379200,55.998000,99.844800,676.000000,1092.000000,1872.000000,3328.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,19.050000,485.127900,1131.638400,2287.320800,3219.986400,2344.000000,6144.000000,11462.000000,16664.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,30.058300,84.215200,156.073400,225.101200,-7.260000,-8.640000,-17.960000,114.000000,240.000000,392.000000,18.000000,32.000000,52.000000,3.000000,5.760000,9.760000
IZADEU01,3.348900,33.379200,55.998000,99.844800,676.000000,1092.000000,1872.000000,3328.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,19.050000,485.127900,1131.638400,2287.320800,3219.986400,2344.000000,6144.000000,11462.000000,16664.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,30.058300,84.215200,156.073400,225.101200,-7.260000,-8.640000,-17.960000,114.000000,240.000000,392.000000,18.000000,32.000000,52.000000,3.000000,5.760000,9.760000
IZADOE,3.348900,33.379200,55.998000,99.844800,676.000000,1092.000000,1872.000000,3328.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,19.050000,485.127900,1131.638400,2287.320800,3219.986400,2344.000000,6144.000000,11462.000000,16664.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,30.058300,84.215200,156.073400,225.101200,-7.260000,-8.640000,-17.960000,114.000000,240.000000,392.000000,18.000000,32.000000,52.000000,3.000000,5.760000,9.760000
IZADUK,3.348900,33.379200,55.998000,99.844800,676.000000,1092.000000,1872.000000,3328.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,19.050000,485.127900,1131.638400,2287.320800,3219.986400,2344.000000,6144.000000,11462.000000,16664.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,30.058300,84.215200,156.073400,225.101200,-7.260000,-8.640000,-17.960000,114.000000,240.000000,392.000000,18.000000,32.000000,52.000000,3.000000,5.760000,9.760000
IZADUK01,3.348900,33.379200,55.998000,99.844800,676.000000,1092.000000,1872.000000,3328.000000,12.000000,20.000000,108.000000,240.000000,408.000000,1.562500,5.625000,11.550000,19.050000,485.127900,1131.638400,2287.320800,3219.986400,2344.000000,6144.000000,11462.000000,16664.000000,79.000000,176.000000,350.000000,492.000000,526.000000,1460.000000,2622.000000,3660.000000,30.058300,84.215200,156.073400,225.101200,-7.260000,-8.640000,-17.960000,114.000000,240.000000,392.000000,18.000000,32.000000,52.000000,3.000000,5.760000,9.760000
IZAFEW,3.348900,33.379200,55.998000,94.720800,676.000000,1092.000000,1872.000000,2288.000000,12.000000,20.000000,108.000000,240.000000,264.000000,1.562500,5.625000,11.550000,15.050000,355.667900,848.078400,1741.116800,2291.970400,2040.000000,5376.000000,9806.000000,12392.000000,55.000000,128.000000,254.000000,348.000000,382.000000,1076.000000,1926.000000,2508.000000,23.124700,65.612000,122.451000,162.094800,-7.260000,-8.640000,-15.160000,114.000000,240.000000,432.000000,18.000000,32.000000,76.000000,3.000000,5.760000,12.960000
IZAFEW03,3.348900,33.379200,55.998000,94.720800,676.000000,1092.000000,1872.000000,2288.000000,12.000000,20.000000,108.000000,240.000000,264.000000,1.562500,5.625000,11.550000,15.050000,355.667900,848.078400,1741.116800,2291.970400,2040.000000,5376.000000,9806.000000,12392.000000,55.000000,128.000000,254.000000,348.000000,382.000000,1076.000000,1926.000000,2508.000000,23.124700,65.612000,122.451000,162.094800,-7.260000,-8.640000,-15.160000,114.000000,240.000000,432.000000,18.000000,32.000000,76.000000,3.000000,5.760000,12.960000
IZAFIA,3.348900,33.379200,55.998000,94.720800,676.000000,1092.000000,1872.000000,2288.000000,12.000000,20.000000,108.000000,240.000000,264.000000,1.562500,5.625000,11.550000,15.050000,355.667900,848.078400,1741.116800,2291.970400,2040.000000,5376.000000,9806.000000,12392.000000,55.000000,128.000000,254.000000,348.000000,382.000000,1076.000000,1926.000000,2508.000000,23.124700,65.612000,122.451000,162.094800,-7.260000,-8.640000,-15.160000,114.000000,240.000000,432.000000,18.000000,32.000000,76.000000,3.000000,5.760000,12.960000
